ExpenseID,IL_originalcategory,IL_originalamt,IL_agency,ID,ExpenseID2,Year,EXP_TYPE,EXP_AMT,State
171234,Operating expenses,0,Geneva Police Department,4241,171234,2019,capital expenditures,0,IL
171235,Operating expenses,0,Genoa Police Department,4242,171235,2019,capital expenditures,0,IL
171236,Operating expenses,2779.67,Glen Carbon Police Department,4243,171236,2019,capital expenditures,2780,IL
171237,Operating expenses,1141.93,Glen Ellyn Police Department,4244,171237,2019,capital expenditures,1142,IL
171238,Operating expenses,0,Glencoe,4245,171238,2019,capital expenditures,0,IL
171239,Operating expenses,0,Glendale Heights Police Department,4246,171239,2019,capital expenditures,0,IL
171240,Operating expenses,4793.08,Glenview Police Department,4247,171240,2019,capital expenditures,4793,IL
171241,Operating expenses,0,Glenwood Police Department,4248,171241,2019,capital expenditures,0,IL
171242,Operating expenses,0,Granite City Police Department,4249,171242,2019,capital expenditures,0,IL
171243,Operating expenses,33000,Greenfield Police Department,4250,171243,2019,capital expenditures,33000,IL
171244,Operating expenses,0,GREENUP POLICE DEPARTMENT,4251,171244,2019,capital expenditures,0,IL
171245,Operating expenses,0,Greenville Police Department,4252,171245,2019,capital expenditures,0,IL
171246,Operating expenses,0,Grundy County State's Attorney Office,4253,171246,2019,capital expenditures,0,IL
171247,Operating expenses,0,Gurnee Police Department,4254,171247,2019,capital expenditures,0,IL
171248,Operating expenses,29641.77,Hanover Park Police Department,4255,171248,2019,capital expenditures,29642,IL
171249,Operating expenses,0,Hardin County State's Attorney's Office,4256,171249,2019,capital expenditures,0,IL
171250,Operating expenses,0,HARVARD POLICE DEPARTMENT,4257,171250,2019,capital expenditures,0,IL
171251,Operating expenses,0,Harwood Heights Police Department,4258,171251,2019,capital expenditures,0,IL
171252,Operating expenses,0,Hawthorn Woods Police Department,4259,171252,2019,capital expenditures,0,IL
171253,Operating expenses,0,Henderson County Sheriff,4260,171253,2019,capital expenditures,0,IL
171254,Operating expenses,0,Henry County Sheriff's Office,4261,171254,2019,capital expenditures,0,IL
171255,Operating expenses,0,Henry County State's Attorney's Office,4262,171255,2019,capital expenditures,0,IL
171256,Operating expenses,0,Herrin Police Department,4263,171256,2019,capital expenditures,0,IL
171257,Operating expenses,15.27,Hickory Hills Police Department,4264,171257,2019,capital expenditures,15,IL
171258,Operating expenses,0,Highland Park Police Department,4265,171258,2019,capital expenditures,0,IL
171259,Operating expenses,0,Highwood Police Department,4266,171259,2019,capital expenditures,0,IL
171260,Operating expenses,0,Hometown Police Department,4267,171260,2019,capital expenditures,0,IL
171261,Operating expenses,4063,Illinois Attorney General's Office,4268,171261,2019,capital expenditures,4063,IL
171262,Operating expenses,0,Illinois Department of Natural Resources- Law Enforcement,4269,171262,2019,capital expenditures,0,IL
171263,Operating expenses,32392.57,Illinois State Police - Asset Forfeiture Section,4270,171263,2019,capital expenditures,32393,IL
171264,Operating expenses,503154.97,Illinois State Police -- Investigations,4271,171264,2019,capital expenditures,503155,IL
171265,Operating expenses,0,"Illinois State Police, District 10 Pesotum",4272,171265,2019,capital expenditures,0,IL
171266,Operating expenses,0,"Illinois State Police, District 11",4273,171266,2019,capital expenditures,0,IL
171267,Operating expenses,0,"Illinois State Police, District 12",4274,171267,2019,capital expenditures,0,IL
171268,Operating expenses,0,"Illinois State Police, District 15",4275,171268,2019,capital expenditures,0,IL
171269,Operating expenses,0,"Illinois State Police, District 16",4276,171269,2019,capital expenditures,0,IL
171270,Operating expenses,0,"Illinois State Police, District 17",4277,171270,2019,capital expenditures,0,IL
171271,Operating expenses,0,"Illinois State Police, District 18",4278,171271,2019,capital expenditures,0,IL
171272,Operating expenses,0,"Illinois State Police, District 19",4279,171272,2019,capital expenditures,0,IL
171273,Operating expenses,0,"Illinois State Police, District 2",4280,171273,2019,capital expenditures,0,IL
171274,Operating expenses,0,"Illinois State Police, District 20",4281,171274,2019,capital expenditures,0,IL
171275,Operating expenses,0,"Illinois State Police, District 21",4282,171275,2019,capital expenditures,0,IL
171276,Operating expenses,0,"Illinois State Police, District 22",4283,171276,2019,capital expenditures,0,IL
171277,Operating expenses,0,"Illinois State Police, District 5",4284,171277,2019,capital expenditures,0,IL
171278,Operating expenses,0,"Illinois State Police, District 6",4285,171278,2019,capital expenditures,0,IL
171279,Operating expenses,0,"Illinois State Police, District 7",4286,171279,2019,capital expenditures,0,IL
171280,Operating expenses,0,"Illinois State Police, District 8",4287,171280,2019,capital expenditures,0,IL
171281,Operating expenses,0,"Illinois State Police, District 9",4288,171281,2019,capital expenditures,0,IL
171282,Operating expenses,0,"Illinois State Police, District Chicago",4289,171282,2019,capital expenditures,0,IL
171283,Operating expenses,2779.14,Illinois State University Police Department,4290,171283,2019,capital expenditures,2779,IL
171284,Operating expenses,0,Iroquois County Sheriffs Department,4291,171284,2019,capital expenditures,0,IL
171285,Operating expenses,0,Itasca Police Department,4292,171285,2019,capital expenditures,0,IL
171286,Operating expenses,0,Jackson County Sheriffs Office,4293,171286,2019,capital expenditures,0,IL
171287,Operating expenses,7069.78,Jackson County State's Attorney's Office,4294,171287,2019,capital expenditures,7070,IL
171288,Operating expenses,5322.86,Jacksonville Police Department,4295,171288,2019,capital expenditures,5323,IL
171289,Operating expenses,0,Jasper County State's Attorney's Office,4296,171289,2019,capital expenditures,0,IL
171290,Operating expenses,15532.33,Jefferson County Sheriffs Office,4297,171290,2019,capital expenditures,15532,IL
171291,Operating expenses,7890,Jo Daviess County Sheriffs Office,4298,171291,2019,capital expenditures,7890,IL
171292,Operating expenses,114799.98,Joliet Metropolitan Area Narcotics Squad,4299,171292,2019,capital expenditures,114800,IL
171293,Operating expenses,113785.88,Joliet Police Department,4300,171293,2019,capital expenditures,113786,IL
171294,Operating expenses,15396.56,Kane County Sheriff,4301,171294,2019,capital expenditures,15397,IL
171295,Operating expenses,39786.23,Kankakee Area Metropolitan Enforcement Group,4302,171295,2019,capital expenditures,39786,IL
171296,Operating expenses,0,Kankakee City Police,4303,171296,2019,capital expenditures,0,IL
171297,Operating expenses,0,Kankakee County Sheriff's Department,4304,171297,2019,capital expenditures,0,IL
171298,Operating expenses,0,Kankakee County State's Attorney's Office,4305,171298,2019,capital expenditures,0,IL
171299,Operating expenses,3729.27,Kendall County State's Attorney's Office,4306,171299,2019,capital expenditures,3729,IL
171300,Operating expenses,18632.63,KNOX COUNTY STATE'S ATTORNEY OFFICE,4307,171300,2019,capital expenditures,18633,IL
171301,Operating expenses,0,Lake County Forest Preserve Ranger Police,4308,171301,2019,capital expenditures,0,IL
171302,Operating expenses,174835.41,Lake County MEG,4309,171302,2019,capital expenditures,174835,IL
171303,Operating expenses,8388.26,LAKE County Sheriff's Office WAUKEGAN,4310,171303,2019,capital expenditures,8388,IL
171304,Operating expenses,21957.38,Lake County States Attorney,4311,171304,2019,capital expenditures,21957,IL
171305,Operating expenses,0,Lake Forest Police Department,4312,171305,2019,capital expenditures,0,IL
171306,Operating expenses,0,Lake in the Hills Police Department,4313,171306,2019,capital expenditures,0,IL
171307,Operating expenses,0,LAKE VILLA POLICE DEPARTMENT,4314,171307,2019,capital expenditures,0,IL
171308,Operating expenses,0,Lake Zurich Police Department,4315,171308,2019,capital expenditures,0,IL
171309,Operating expenses,0,Lakemoor Police Department,4316,171309,2019,capital expenditures,0,IL
171310,Operating expenses,0,Lansing Police Department,4317,171310,2019,capital expenditures,0,IL
171311,Operating expenses,10376.33,LaSalle Police Department,4318,171311,2019,capital expenditures,10376,IL
171312,Operating expenses,0,Lawrence County Sheriff's Office,4319,171312,2019,capital expenditures,0,IL
171313,Operating expenses,0,Lee County State's Attorney's Office,4320,171313,2019,capital expenditures,0,IL
171314,Operating expenses,0,Lemont Police Department,4321,171314,2019,capital expenditures,0,IL
171315,Operating expenses,14195.59,Libertyville Police Department,4322,171315,2019,capital expenditures,14196,IL
171316,Operating expenses,3000,Lincoln Police Department,4323,171316,2019,capital expenditures,3000,IL
171317,Operating expenses,0,Lincolnshire Police Department,4324,171317,2019,capital expenditures,0,IL
171318,Operating expenses,0,Lincolnwood,4325,171318,2019,capital expenditures,0,IL
171319,Operating expenses,0,Litchfield Police Department,4326,171319,2019,capital expenditures,0,IL
171320,Operating expenses,5902.55,Livingston County State's Attorney's Office,4327,171320,2019,capital expenditures,5903,IL
171321,Operating expenses,0,Lockport Police Department,4328,171321,2019,capital expenditures,0,IL
171322,Operating expenses,0,Logan County State's Attorney's Office,4329,171322,2019,capital expenditures,0,IL
171323,Operating expenses,0,Lombard Police Department,4330,171323,2019,capital expenditures,0,IL
171324,Operating expenses,0,Loves Park Police Department,4331,171324,2019,capital expenditures,0,IL
171325,Operating expenses,0,lroquois County State's Attorney's Office,4332,171325,2019,capital expenditures,0,IL
171326,Operating expenses,0,Macon County Sheriffs Office,4333,171326,2019,capital expenditures,0,IL
171327,Operating expenses,0,Macon County State's Attorney's Office,4334,171327,2019,capital expenditures,0,IL
171328,Operating expenses,0,Macoupin County Sheriff's Department,4335,171328,2019,capital expenditures,0,IL
171329,Operating expenses,0,Macoupin County State's Attorney's Office,4336,171329,2019,capital expenditures,0,IL
171330,Operating expenses,0,Madison County Sheriffs Office,4337,171330,2019,capital expenditures,0,IL
171331,Operating expenses,8406.99,Madison County State's Attorney's Office,4338,171331,2019,capital expenditures,8407,IL
171332,Operating expenses,0,Madison Police Department,4339,171332,2019,capital expenditures,0,IL
171333,Operating expenses,0,Manteno Police Department,4340,171333,2019,capital expenditures,0,IL
171334,Operating expenses,0,Marion County State's Attorney's Office,4341,171334,2019,capital expenditures,0,IL
171335,Operating expenses,0,Marion Police Department,4342,171335,2019,capital expenditures,0,IL
171336,Operating expenses,0,Marshall Police Department,4343,171336,2019,capital expenditures,0,IL
171337,Operating expenses,0,Maryville Police Department,4344,171337,2019,capital expenditures,0,IL
171338,Operating expenses,0,Massac County Sheriffs Office,4345,171338,2019,capital expenditures,0,IL
171339,Operating expenses,6938.66,Matteson Police Department,4346,171339,2019,capital expenditures,6939,IL
171340,Operating expenses,0,Mattoon Police Department,4347,171340,2019,capital expenditures,0,IL
171341,Operating expenses,22253,Maywood Police,4348,171341,2019,capital expenditures,22253,IL
171342,Operating expenses,0,McDonough County State's Attorney's Office,4349,171342,2019,capital expenditures,0,IL
171343,Operating expenses,26567.48,McHenry County Sheriffs Office,4350,171343,2019,capital expenditures,26567,IL
171344,Operating expenses,1514.99,McHenry County State's Attorney,4351,171344,2019,capital expenditures,1515,IL
171345,Operating expenses,4160,McHenry Police Department,4352,171345,2019,capital expenditures,4160,IL
171346,Operating expenses,47701.78,McLean County State's Attorney's Office,4353,171346,2019,capital expenditures,47702,IL
171347,Operating expenses,0,McLean Police Department,4354,171347,2019,capital expenditures,0,IL
171348,Operating expenses,0,McLeansboro Police Department,4355,171348,2019,capital expenditures,0,IL
171349,Operating expenses,0,Melrose Park Police Department,4356,171349,2019,capital expenditures,0,IL
171350,Operating expenses,0,Menard County State's Attorney's Office,4357,171350,2019,capital expenditures,0,IL
171351,Operating expenses,0,Mendota Police Department,4358,171351,2019,capital expenditures,0,IL
171352,Operating expenses,0,Mercer County State's Attorney's Office,4359,171352,2019,capital expenditures,0,IL
171353,Operating expenses,254784.85,Metropolitan Enforcement Group of Southwestern Illinois,4360,171353,2019,capital expenditures,254785,IL
171354,Operating expenses,0,Midlothian,4361,171354,2019,capital expenditures,0,IL
171355,Operating expenses,0,Milan Police Department,4362,171355,2019,capital expenditures,0,IL
171356,Operating expenses,0,MINIER POLICE DEPARTMENT,4363,171356,2019,capital expenditures,0,IL
171357,Operating expenses,0,Minooka Police Department,4364,171357,2019,capital expenditures,0,IL
171358,Operating expenses,0,Mokena Police Department,4365,171358,2019,capital expenditures,0,IL
171359,Operating expenses,22042.94,Moline Police Department,4366,171359,2019,capital expenditures,22043,IL
171360,Operating expenses,4055,Monee Police Department,4367,171360,2019,capital expenditures,4055,IL
171361,Operating expenses,0,Montgomery Police Department,4368,171361,2019,capital expenditures,0,IL
171362,Operating expenses,9050,Morgan County Sheriffs Office,4369,171362,2019,capital expenditures,9050,IL
171363,Operating expenses,0,Morgan County State's Attorney's Office,4370,171363,2019,capital expenditures,0,IL
171364,Operating expenses,0,Morris Police Department,4371,171364,2019,capital expenditures,0,IL
171365,Operating expenses,34439,Morton Grove Police Department,4372,171365,2019,capital expenditures,34439,IL
171366,Operating expenses,0,Moultrie County States Attorney Office,4373,171366,2019,capital expenditures,0,IL
171367,Operating expenses,24730.98,Mount Prospect Police Department,4374,171367,2019,capital expenditures,24731,IL
171368,Operating expenses,8814,Mt. Vernon Police Department,4375,171368,2019,capital expenditures,8814,IL
171369,Operating expenses,0,Mt. Zion Police Department,4376,171369,2019,capital expenditures,0,IL
171370,Operating expenses,0,MULTI-COUNTY NARCOTICS ENFORCEMENT GROUP (PMEG),4377,171370,2019,capital expenditures,0,IL
171371,Operating expenses,0,Mundelein Police Department,4378,171371,2019,capital expenditures,0,IL
171372,Operating expenses,0,Murphysboro Police Department,4379,171372,2019,capital expenditures,0,IL
171373,Operating expenses,0,Murrayville-Woodson Police Department,4380,171373,2019,capital expenditures,0,IL
171374,Operating expenses,0,Murrieta Police Department,4381,171374,2019,capital expenditures,0,IL
171375,Operating expenses,5000,New Lehox Police Department,4382,171375,2019,capital expenditures,5000,IL
171376,Operating expenses,0,Newton Police Department,4383,171376,2019,capital expenditures,0,IL
171377,Operating expenses,0,Niles,4384,171377,2019,capital expenditures,0,IL
171378,Operating expenses,0,Normal Police Department,4385,171378,2019,capital expenditures,0,IL
171379,Operating expenses,0,North Chicago Police Department,4386,171379,2019,capital expenditures,0,IL
171380,Operating expenses,0,Northbrook,4387,171380,2019,capital expenditures,0,IL
171381,Operating expenses,0,Northlake Police Department,4388,171381,2019,capital expenditures,0,IL
171382,Operating expenses,0,Oak Lawn Police Department,4389,171382,2019,capital expenditures,0,IL
171383,Operating expenses,0,Oak Park Police Department,4390,171383,2019,capital expenditures,0,IL
171384,Operating expenses,0,Oakland Police Department,4391,171384,2019,capital expenditures,0,IL
171385,Operating expenses,0,O'Fallon Police Department,4392,171385,2019,capital expenditures,0,IL
171386,Operating expenses,0,Ogle County Sheriffs Office,4393,171386,2019,capital expenditures,0,IL
171387,Operating expenses,2442,Oglesby Police Department,4394,171387,2019,capital expenditures,2442,IL
171388,Operating expenses,0,OKAWVILLE POLICE DEPARTMENT,4395,171388,2019,capital expenditures,0,IL
171389,Operating expenses,0,Olympia Fields Police Department,4396,171389,2019,capital expenditures,0,IL
171390,Operating expenses,1050,Orland Park Police Department,4397,171390,2019,capital expenditures,1050,IL
171391,Operating expenses,0,Oswego Police Department,4398,171391,2019,capital expenditures,0,IL
171392,Operating expenses,0,Ottawa Police Department,4399,171392,2019,capital expenditures,0,IL
171393,Operating expenses,0,Palestine Police Department,4400,171393,2019,capital expenditures,0,IL
171394,Operating expenses,16389.87,Palos Hills Police,4401,171394,2019,capital expenditures,16390,IL
171395,Operating expenses,0,Pana Police Department,4402,171395,2019,capital expenditures,0,IL
171396,Operating expenses,0,Park City Police Department,4403,171396,2019,capital expenditures,0,IL
171397,Operating expenses,525,Park Forest Police Department,4404,171397,2019,capital expenditures,525,IL
171398,Operating expenses,0,Park Ridge Police Department,4405,171398,2019,capital expenditures,0,IL
171399,Operating expenses,0,Parkland College Police Department,4406,171399,2019,capital expenditures,0,IL
171400,Operating expenses,2178.94,Paxton Police Department,4407,171400,2019,capital expenditures,2179,IL
171401,Operating expenses,11539.5,Pekin Police Department,4408,171401,2019,capital expenditures,11540,IL
171402,Operating expenses,878.33,Peoria County Sheriff's Office,4409,171402,2019,capital expenditures,878,IL
171403,Operating expenses,93911.53,Peoria County State's Attorney,4410,171403,2019,capital expenditures,93912,IL
171404,Operating expenses,49208.04,Peoria Police Department,4411,171404,2019,capital expenditures,49208,IL
171405,Operating expenses,1232.76,Perry County State's Attorney's Office,4412,171405,2019,capital expenditures,1233,IL
171406,Operating expenses,0,Peru Police Department ,4413,171406,2019,capital expenditures,0,IL
171407,Operating expenses,872.34,Pike County State's Attorney's Office,4414,171407,2019,capital expenditures,872,IL
171408,Operating expenses,59757.86,Plainfield Police Department,4415,171408,2019,capital expenditures,59758,IL
171409,Operating expenses,0,Pleasant Hill Police Department,4416,171409,2019,capital expenditures,0,IL
171410,Operating expenses,5241.09,Pontiac Police Department,4417,171410,2019,capital expenditures,5241,IL
171411,Operating expenses,36693,Pontoon Beach Police Department,4418,171411,2019,capital expenditures,36693,IL
171412,Operating expenses,63415.95,Posen Police Department,4419,171412,2019,capital expenditures,63416,IL
171413,Operating expenses,0,Prairie State College Police Department,4420,171413,2019,capital expenditures,0,IL
171414,Operating expenses,5000,Princeton Police Department,4421,171414,2019,capital expenditures,5000,IL
171415,Operating expenses,0,Prophetstown Police Department,4422,171415,2019,capital expenditures,0,IL
171416,Operating expenses,0,Prospect Heights Police Department,4423,171416,2019,capital expenditures,0,IL
171417,Operating expenses,993.3,Putnam County Sheriff's Office,4424,171417,2019,capital expenditures,993,IL
171418,Operating expenses,126089.26,Quad City Metropolitan Enforcement Group,4425,171418,2019,capital expenditures,126089,IL
171419,Operating expenses,0,Quincy Police Department .,4426,171419,2019,capital expenditures,0,IL
171420,Operating expenses,0,Richton Park Police Deparment,4427,171420,2019,capital expenditures,0,IL
171421,Operating expenses,0,River Forest Police Department,4428,171421,2019,capital expenditures,0,IL
171422,Operating expenses,0,Riverdale Police Department,4429,171422,2019,capital expenditures,0,IL
171423,Operating expenses,0,RIVERSIDE POLICE DEPARTMENT,4430,171423,2019,capital expenditures,0,IL
171424,Operating expenses,0,RIVERTON POLICE DEPARTMENT,4431,171424,2019,capital expenditures,0,IL
171425,Operating expenses,0,Riverwoods Police Department,4432,171425,2019,capital expenditures,0,IL
171426,Operating expenses,0,Robinson Police Department,4433,171426,2019,capital expenditures,0,IL
171427,Operating expenses,0,Rock Falls Police Department,4434,171427,2019,capital expenditures,0,IL
171428,Operating expenses,4966.24,Rock Island County Sheriff,4435,171428,2019,capital expenditures,4966,IL
171429,Operating expenses,40254.18,Rock Island County State's Attorney's Office,4436,171429,2019,capital expenditures,40254,IL
171430,Operating expenses,0,Rock Island Police Department,4437,171430,2019,capital expenditures,0,IL
171431,Operating expenses,0,Rockdale Police Department,4438,171431,2019,capital expenditures,0,IL
171432,Operating expenses,0,Rockford Park District Police,4439,171432,2019,capital expenditures,0,IL
171433,Operating expenses,32835.29,Rockford Police Department,4440,171433,2019,capital expenditures,32835,IL
171434,Operating expenses,13805.62,ROCKTON POLICE Department,4441,171434,2019,capital expenditures,13806,IL
171435,Operating expenses,189123,Romeoville Police Department,4442,171435,2019,capital expenditures,189123,IL
171436,Operating expenses,0,Roscoe Police Department,4443,171436,2019,capital expenditures,0,IL
171437,Operating expenses,4574.77,ROUND LAKE BEACH POLICE DEPARTMENT,4444,171437,2019,capital expenditures,4575,IL
171438,Operating expenses,0,Round Lake Police,4445,171438,2019,capital expenditures,0,IL
171439,Operating expenses,0,San Jose Police Department,4446,171439,2019,capital expenditures,0,IL
171440,Operating expenses,0,Sandwich Police Department,4447,171440,2019,capital expenditures,0,IL
171441,Operating expenses,3219.6,Sangamon County Sheriffs Office,4448,171441,2019,capital expenditures,3220,IL
171442,Operating expenses,10369.25,Sangamon County State's Attorney's Office,4449,171442,2019,capital expenditures,10369,IL
171443,Operating expenses,0,Sauk Village Police Department,4450,171443,2019,capital expenditures,0,IL
171444,Operating expenses,3008.25,Scott County State's Attorney's Office,4451,171444,2019,capital expenditures,3008,IL
171445,Operating expenses,0,Secretary of State Police,4452,171445,2019,capital expenditures,0,IL
171446,Operating expenses,3820.98,Shorewood Police Department,4453,171446,2019,capital expenditures,3821,IL
171447,Operating expenses,5576.91,Silvis Police Department,4454,171447,2019,capital expenditures,5577,IL
171448,Operating expenses,0,Skokie Police,4455,171448,2019,capital expenditures,0,IL
171449,Operating expenses,0,South Barrington Police Department,4456,171449,2019,capital expenditures,0,IL
171450,Operating expenses,0,South Beloit Police Department,4457,171450,2019,capital expenditures,0,IL
171451,Operating expenses,377,South Elgin Police Department,4458,171451,2019,capital expenditures,377,IL
171452,Operating expenses,0,South Holland Police Department,4459,171452,2019,capital expenditures,0,IL
171453,Operating expenses,48763.68,Southern Illinois Enforcement Group,4460,171453,2019,capital expenditures,48764,IL
171454,Operating expenses,16523.21,Spring Grove Police Department,4461,171454,2019,capital expenditures,16523,IL
171455,Operating expenses,18735,Springfield Police Department,4462,171455,2019,capital expenditures,18735,IL
171456,Operating expenses,0,St. Charles Police Department,4463,171456,2019,capital expenditures,0,IL
171457,Operating expenses,0,St. Clair County So DTU,4464,171457,2019,capital expenditures,0,IL
171458,Operating expenses,14093.98,St. Clair County State's Attorney's Office,4465,171458,2019,capital expenditures,14094,IL
171459,Operating expenses,0,St. Elmo Police Department,4466,171459,2019,capital expenditures,0,IL
171460,Operating expenses,361522.85,State's Attorneys Appellate Prosecutor,4467,171460,2019,capital expenditures,361523,IL
171461,Operating expenses,0,Steger Police Department,4468,171461,2019,capital expenditures,0,IL
171462,Operating expenses,0,STEPHENSON COUNTY STATE'S ATTORNEY'S OFFICE,4469,171462,2019,capital expenditures,0,IL
171463,Operating expenses,917,Sterling Police Department,4470,171463,2019,capital expenditures,917,IL
171464,Operating expenses,0,Stickney Police Department,4471,171464,2019,capital expenditures,0,IL
171465,Operating expenses,0,Stone Park,4472,171465,2019,capital expenditures,0,IL
171466,Operating expenses,0,Streamwood Police Department,4473,171466,2019,capital expenditures,0,IL
171467,Operating expenses,0,Sugar Grove Police Department,4474,171467,2019,capital expenditures,0,IL
171468,Operating expenses,0,Summit Police Department,4475,171468,2019,capital expenditures,0,IL
171469,Operating expenses,0,Swansea Police Department,4476,171469,2019,capital expenditures,0,IL
171470,Operating expenses,40842,Tazewell County Sheriffs Office,4477,171470,2019,capital expenditures,40842,IL
171471,Operating expenses,0,Thayer Police Department,4478,171471,2019,capital expenditures,0,IL
171472,Operating expenses,0,Tri County Auto Theft Task Force (TCAT),4479,171472,2019,capital expenditures,0,IL
171473,Operating expenses,71864.36,Tri-County Drug Enforcement Team,4480,171473,2019,capital expenditures,71864,IL
171474,Operating expenses,115364.63,Troy Police Department,4481,171474,2019,capital expenditures,115365,IL
171475,Operating expenses,0,U. S. Postal Inspection Service,4482,171475,2019,capital expenditures,0,IL
171476,Operating expenses,13948.55,Urbana Police Department,4483,171476,2019,capital expenditures,13949,IL
171477,Operating expenses,0,Vermilion County MEG,4484,171477,2019,capital expenditures,0,IL
171478,Operating expenses,0,Vermilion County Sheriff's Department,4485,171478,2019,capital expenditures,0,IL
171479,Operating expenses,6764,Vermillion County State's Attorney's Office,4486,171479,2019,capital expenditures,6764,IL
171480,Operating expenses,0,Vernon Hills Police Department,4487,171480,2019,capital expenditures,0,IL
171481,Operating expenses,0,Village of Hoffman Estates,4488,171481,2019,capital expenditures,0,IL
171482,Operating expenses,851,Village of St Jacob Police Department,4489,171482,2019,capital expenditures,851,IL
171483,Operating expenses,0,Warren County Sheriff's Office,4490,171483,2019,capital expenditures,0,IL
171484,Operating expenses,0,Warrenville Police Department,4491,171484,2019,capital expenditures,0,IL
171485,Operating expenses,0,Washington County State's Attorney's Office,4492,171485,2019,capital expenditures,0,IL
171486,Operating expenses,0,Watseka Police Department,4493,171486,2019,capital expenditures,0,IL
171487,Operating expenses,0,Waukegan Police Department,4494,171487,2019,capital expenditures,0,IL
171488,Operating expenses,0,West Chicago Police Department,4495,171488,2019,capital expenditures,0,IL
171489,Operating expenses,3194.98,West Suburban Enhanced Drug and Gang Enforcement Task Force,4496,171489,2019,capital expenditures,3195,IL
171490,Operating expenses,0,Western Springs Police Department,4497,171490,2019,capital expenditures,0,IL
171491,Operating expenses,0,Westmont Police Department,4498,171491,2019,capital expenditures,0,IL
171492,Operating expenses,54244.75,Wheaton Police Department,4499,171492,2019,capital expenditures,54245,IL
171493,Operating expenses,0,Whiteside County State's Attorney's Office,4500,171493,2019,capital expenditures,0,IL
171494,Operating expenses,4714.91,Will County Sheriffs Police,4501,171494,2019,capital expenditures,4715,IL
171495,Operating expenses,2572,Williamson County State's Attorney,4502,171495,2019,capital expenditures,2572,IL
171496,Operating expenses,0,Willowbrook Police Department,4503,171496,2019,capital expenditures,0,IL
171497,Operating expenses,70659.56,Winnebago County Sheriff's Department,4504,171497,2019,capital expenditures,70660,IL
171498,Operating expenses,1944.04,Winnebago County State's Attorney's Office,4505,171498,2019,capital expenditures,1944,IL
171499,Operating expenses,0,Winnetka Police Department,4506,171499,2019,capital expenditures,0,IL
171500,Operating expenses,0,Wood Dale Police Department,4507,171500,2019,capital expenditures,0,IL
171501,Operating expenses,0,WOODRIDGE POLICE DEPARTMENT,4508,171501,2019,capital expenditures,0,IL
171502,Operating expenses,0,Woodstock Police Department,4509,171502,2019,capital expenditures,0,IL
171503,Operating expenses,0,Worth Police Department,4510,171503,2019,capital expenditures,0,IL
171504,Operating expenses,3090.92,Zion Police Department,4511,171504,2019,capital expenditures,3091,IL
171505,"Salaries, overtime, and benefits, as permitted by law",0,Adams County Sheriffs Office,4512,171505,2019,personnel,0,IL
171506,"Salaries, overtime, and benefits, as permitted by law",0,Altamont Police Department,4513,171506,2019,personnel,0,IL
171507,"Salaries, overtime, and benefits, as permitted by law",0,Arlington Heights Police Department,4514,171507,2019,personnel,0,IL
171508,"Salaries, overtime, and benefits, as permitted by law",0,Aurora Police Department,4515,171508,2019,personnel,0,IL
171509,"Salaries, overtime, and benefits, as permitted by law",0,Barrington Police Department,4516,171509,2019,personnel,0,IL
171510,"Salaries, overtime, and benefits, as permitted by law",0,Bartlett Police Department,4517,171510,2019,personnel,0,IL
171511,"Salaries, overtime, and benefits, as permitted by law",0,Batavia Police Department,4518,171511,2019,personnel,0,IL
171512,"Salaries, overtime, and benefits, as permitted by law",0,Bedford Park Police Department,4519,171512,2019,personnel,0,IL
171513,"Salaries, overtime, and benefits, as permitted by law",0,Beecher Police Department,4520,171513,2019,personnel,0,IL
171514,"Salaries, overtime, and benefits, as permitted by law",0,Bellwood Police Department,4521,171514,2019,personnel,0,IL
171515,"Salaries, overtime, and benefits, as permitted by law",0,Belvidere Police Department,4522,171515,2019,personnel,0,IL
171516,"Salaries, overtime, and benefits, as permitted by law",0,Bensenville Police Department,4523,171516,2019,personnel,0,IL
171517,"Salaries, overtime, and benefits, as permitted by law",0,Berwyn Police Department,4524,171517,2019,personnel,0,IL
171518,"Salaries, overtime, and benefits, as permitted by law",0,Bloomingdale Police Department,4525,171518,2019,personnel,0,IL
171519,"Salaries, overtime, and benefits, as permitted by law",0,Bloomington Police Department,4526,171519,2019,personnel,0,IL
171520,"Salaries, overtime, and benefits, as permitted by law",0,BOLINGBROOK POLICE DEPARTMENT,4527,171520,2019,personnel,0,IL
171521,"Salaries, overtime, and benefits, as permitted by law",0,Bond County Sheriff,4528,171521,2019,personnel,0,IL
171522,"Salaries, overtime, and benefits, as permitted by law",0,Bond County State's Attorney's Office,4529,171522,2019,personnel,0,IL
171523,"Salaries, overtime, and benefits, as permitted by law",0,Boone County Sheriff's Office,4530,171523,2019,personnel,0,IL
171524,"Salaries, overtime, and benefits, as permitted by law",0,Boone County State's Attorney,4531,171524,2019,personnel,0,IL
171525,"Salaries, overtime, and benefits, as permitted by law",0,Bourbonnais Police Department,4532,171525,2019,personnel,0,IL
171526,"Salaries, overtime, and benefits, as permitted by law",0,Braidwood Police Department,4533,171526,2019,personnel,0,IL
171527,"Salaries, overtime, and benefits, as permitted by law",0,Bridgeview Police Department,4534,171527,2019,personnel,0,IL
171528,"Salaries, overtime, and benefits, as permitted by law",0,BRIGHTON POLICE DEPARTMENT,4535,171528,2019,personnel,0,IL
